sofifa_id,short_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,player_position_encoded,is_goalkeeper,is_right_foot,is_left_foot
243588,T. McGill,20,2000-03-25,185,80,4.15705,4.09311,4.09675,4.0,53,69,11.60824,800,1,2,1,12.19603,32.0,2021.0,56.0,53.0,59.0,55.0,18.0,50.0,14,5,10,16,8,12,13,10,21,19,20,17,29,41,49,44,57,23,46,9,27,13,7,30,10,34,12,12,56,53,59,50,55,18+2,18+2,18+2,17+0,18+0,18+0,18+0,17+0,18+2,18+2,18+2,18+2,20+2,20+2,20+2,18+2,17+2,20+2,20+2,20+2,17+2,17+2,19+2,19+2,19+2,17+2,64.50657574281539,0,1,0
256665,J. Uribe,18,2002-05-19,186,80,4.21341,4.17553,4.17154,1.0,53,69,11.51294,500,1,3,1,12.10072,25.0,2024.0,60.0,56.0,45.0,57.0,26.0,43.0,13,6,14,20,7,6,11,10,27,15,19,31,23,43,38,34,46,18,59,5,22,14,6,38,13,34,14,11,60,56,45,43,57,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,21+2,21+2,21+2,18+2,17+2,21+2,21+2,21+2,17+2,18+2,21+2,21+2,21+2,18+2,64.50657574281539,0,1,0
258056,S. Long,17,2002-11-12,183,76,4.15705,4.11269,4.12629,3.0,53,69,11.51294,500,1,3,1,12.10072,31.0,2021.0,58.0,48.0,56.0,51.0,43.0,52.0,14,11,13,24,12,10,10,11,22,14,40,45,49,47,53,42,64,33,51,12,15,12,10,34,16,24,11,12,58,48,56,52,51,23+2,23+2,23+2,22+0,22+0,22+0,22+0,22+0,23+2,23+2,23+2,23+2,22+2,22+2,22+2,23+2,22+2,21+2,21+2,21+2,22+2,22+2,21+2,21+2,21+2,22+2,64.50657574281539,0,1,0
243130,D. Andersen,19,2001-05-31,191,80,4.18398,4.15657,4.16241,1.0,53,68,11.60824,650,1,3,1,12.19603,36.0,2022.0,55.0,51.0,54.0,56.0,34.0,54.0,10,9,12,24,12,10,12,13,25,19,31,37,31,36,38,41,40,28,56,9,21,12,3,30,16,33,11,11,55,51,54,54,56,20+2,20+2,20+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,20+2,20+2,20+2,19+2,64.50657574281539,0,1,0
256186,W. Hernández,19,2001-03-02,185,82,4.13545,4.09434,4.10345,1.0,53,68,11.60824,500,1,2,1,12.19603,23.0,2020.0,55.0,50.0,51.0,59.0,22.0,55.0,14,5,11,16,8,8,10,11,19,15,18,25,23,32,43,38,58,16,62,6,21,13,8,26,19,34,12,10,55,50,51,55,59,18+2,18+2,18+2,15+0,16+0,16+0,16+0,15+0,16+2,16+2,16+2,16+2,17+2,17+2,17+2,16+2,15+2,18+2,18+2,18+2,15+2,15+2,20+2,20+2,20+2,15+2,64.50657574281539,0,1,0
257580,F. Brancolini,18,2001-07-14,192,80,4.24431,4.27245,4.28315,1.0,53,68,11.51294,550,1,1,1,12.10072,33.0,2022.0,48.0,54.0,60.0,51.0,27.0,55.0,14,7,10,29,8,5,14,11,27,11,21,32,30,45,26,45,37,22,59,7,27,8,8,38,18,25,10,11,48,54,60,55,51,20+2,20+2,20+2,18+0,19+0,19+0,19+0,18+0,21+2,21+2,21+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2,17+2,19+2,19+2,19+2,17+2,64.50657574281539,0,1,0
225938,K. Gourlay,21,1998-09-24,183,71,4.17095,4.0755,4.16988,1.0,53,67,11.60824,600,1,3,1,12.19603,22.0,2021.0,53.0,49.0,57.0,53.0,44.0,53.0,13,12,16,24,20,19,15,13,21,18,46,42,32,52,67,43,57,43,41,16,24,24,14,26,27,28,17,12,53,49,57,53,53,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,24+2,24+2,24+2,25+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,25+2,25+2,23+2,23+2,23+2,25+2,64.50657574281539,0,1,0
247656,P. Grave,19,2001-04-10,193,93,4.20005,4.20315,4.19982,2.0,53,67,11.60824,850,1,2,1,12.19603,34.0,2023.0,51.0,54.0,50.0,59.0,24.0,52.0,12,7,10,19,8,5,12,11,19,16,18,28,27,38,24,38,31,19,73,9,28,10,5,30,10,37,11,14,51,54,50,52,59,19+2,19+2,19+2,16+0,17+0,17+0,17+0,16+0,17+2,17+2,17+2,17+2,18+2,18+2,18+2,17+2,17+2,20+2,20+2,20+2,17+2,17+2,21+2,21+2,21+2,17+2,64.50657574281539,0,1,0
256924,P. Bourdelle,19,2000-09-08,191,78,4.22209,4.17721,4.17543,2.0,53,67,11.60824,500,1,2,1,12.19603,16.0,2024.0,55.0,52.0,50.0,57.0,52.0,55.0,14,8,14,26,6,9,11,10,17,18,54,50,58,32,25,38,35,17,61,9,25,8,4,21,10,36,12,14,55,52,50,55,57,22+2,22+2,22+2,21+0,20+0,20+0,20+0,21+0,21+2,21+2,21+2,21+2,18+2,18+2,18+2,21+2,19+2,19+2,19+2,19+2,19+2,20+2,20+2,20+2,20+2,20+2,64.50657574281539,0,1,0
240592,B. James,20,1999-07-05,187,79,4.15705,4.17541,4.20789,2.0,53,66,11.40758,1000,1,3,1,11.99536,38.0,2023.0,51.0,53.0,49.0,55.0,27.0,52.0,14,9,11,26,10,14,11,14,24,16,32,22,23,49,32,37,48,34,56,12,20,12,10,30,16,33,14,10,51,53,49,52,55,21+2,21+2,21+2,20+0,21+0,21+0,21+0,20+0,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,21+2,23+2,23+2,23+2,21+2,20+2,22+2,22+2,22+2,20+2,64.50657574281539,0,1,0
245057,R. Ferrario,20,2000-04-30,187,80,4.23111,4.13802,4.21501,1.0,53,66,11.40758,1000,1,2,1,11.99536,27.0,2021.0,56.0,47.0,58.0,59.0,24.0,47.0,15,8,15,19,8,13,13,15,20,20,16,30,24,47,40,44,44,21,45,10,26,7,9,40,18,37,10,12,56,47,58,47,59,21+2,21+2,21+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,20+2,22+2,22+2,22+2,20+2,18+2,20+2,20+2,20+2,18+2,17+2,19+2,19+2,19+2,17+2,64.50657574281539,0,1,0
248858,T. Fayulu,20,1999-07-24,192,84,4.20973,4.1525,4.15618,1.0,53,66,11.40758,2000,1,3,1,11.99536,1.0,2021.0,55.0,59.0,50.0,52.0,20.0,47.0,12,6,14,26,5,5,11,13,26,15,15,24,32,47,24,38,30,21,56,6,17,8,8,38,10,30,13,14,55,59,50,47,52,19+2,19+2,19+2,17+0,19+0,19+0,19+0,17+0,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,17+2,21+2,21+2,21+2,17+2,17+2,19+2,19+2,19+2,17+2,64.50657574281539,0,1,0
251465,A. Lyska,20,2000-05-19,188,87,4.20005,4.1697,4.14699,3.0,53,66,11.40758,650,1,3,1,11.99536,31.0,2021.0,56.0,54.0,53.0,55.0,42.0,49.0,14,6,10,25,5,7,8,12,27,15,34,48,44,39,58,40,70,39,66,5,18,10,7,32,10,34,9,12,56,54,53,49,55,21+2,21+2,21+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,22+2,22+2,22+2,22+2,22+2,21+2,21+2,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,64.50657574281539,0,1,0
255498,Kwon Jae Beom,18,2001-07-08,191,87,4.15515,4.12252,4.15247,1.0,53,66,11.40758,500,1,3,1,11.99536,75.0,2024.0,51.0,52.0,46.0,60.0,22.0,55.0,15,10,16,29,16,13,13,12,23,15,26,19,34,39,22,35,35,25,60,15,23,18,16,25,15,33,15,12,51,52,46,55,60,22+2,22+2,22+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,20+2,23+2,23+2,23+2,20+2,20+2,23+2,23+2,23+2,20+2,64.50657574281539,0,1,0
257034,R. Rodríguez,19,2001-03-15,182,75,4.19801,4.17848,4.21896,1.0,53,66,11.40758,650,1,3,1,11.99536,83.0,2024.0,52.0,55.0,49.0,54.0,23.0,53.0,13,7,14,16,8,13,13,13,29,17,26,21,23,40,49,37,56,17,50,8,16,14,5,29,13,31,11,11,52,55,49,53,54,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,17+2,19+2,19+2,19+2,17+2,16+2,19+2,19+2,19+2,16+2,64.50657574281539,0,1,0
258248,D. Krzysztofek,20,2000-04-09,189,77,4.16189,4.15133,4.1576,1.0,53,66,11.40758,600,1,2,1,11.99536,80.0,2023.0,55.0,52.0,49.0,54.0,22.0,55.0,13,10,16,24,9,14,14,11,16,11,23,21,22,37,31,37,32,23,49,9,28,9,9,41,12,35,11,13,55,52,49,55,54,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,20+2,20+2,20+2,19+2,17+2,19+2,19+2,19+2,17+2,16+2,19+2,19+2,19+2,16+2,64.50657574281539,0,1,0
237127,D. Thiam,22,1998-03-09,202,87,4.22432,4.22771,4.20875,2.0,53,65,11.40758,500,1,1,1,11.99536,22.0,2023.0,53.0,52.0,62.0,51.0,54.0,61.0,8,6,13,17,5,11,13,9,22,13,59,49,36,33,38,47,47,31,62,6,16,5,2,18,9,36,13,11,53,52,62,61,51,21+2,21+2,21+2,18+0,19+0,19+0,19+0,18+0,18+2,18+2,18+2,20+2,17+2,17+2,17+2,20+2,20+2,19+2,19+2,19+2,20+2,20+2,21+2,21+2,21+2,20+2,64.50657574281539,0,1,0
238994,C. Lyle,20,1999-09-08,183,78,4.17095,4.15346,4.16988,1.0,53,65,11.40758,600,1,2,1,11.99536,34.0,2021.0,54.0,53.0,55.0,51.0,25.0,50.0,10,7,13,20,9,14,10,14,26,20,32,20,44,48,42,41,57,25,45,6,25,6,6,29,11,39,10,13,54,53,55,50,51,20+2,20+2,20+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,18+2,20+2,20+2,20+2,18+2,18+2,19+2,19+2,19+2,18+2,64.50657574281539,0,1,0
240210,M. Nilsson,21,1999-02-23,197,91,4.16966,4.20911,4.15211,1.0,53,65,11.40758,650,1,3,1,11.99536,16.0,2020.0,53.0,57.0,56.0,54.0,23.0,48.0,12,7,10,15,8,14,12,14,25,15,22,24,38,46,23,42,38,21,66,7,16,12,5,24,18,34,13,14,53,57,56,48,54,20+2,20+2,20+2,17+0,18+0,18+0,18+0,17+0,18+2,18+2,18+2,18+2,19+2,19+2,19+2,18+2,18+2,21+2,21+2,21+2,18+2,18+2,22+2,22+2,22+2,18+2,64.50657574281539,0,1,0
241327,Chen Wei,22,1998-02-14,187,81,4.09411,4.17675,4.13392,1.0,53,65,11.40758,1000,1,3,1,11.99536,12.0,2021.0,52.0,52.0,51.0,52.0,30.0,52.0,14,5,13,18,9,12,13,10,29,12,26,34,32,55,33,38,48,28,61,7,20,11,6,50,10,26,13,12,52,52,51,52,52,20+2,20+2,20+2,19+0,21+0,21+0,21+0,19+0,23+2,23+2,23+2,22+2,24+2,24+2,24+2,22+2,20+2,23+2,23+2,23+2,20+2,20+2,23+2,23+2,23+2,20+2,64.50657574281539,0,1,0
245210,B. Johnson,20,1999-09-25,188,75,4.15705,4.07258,4.09675,4.0,53,65,11.40758,800,1,2,1,11.99536,13.0,2021.0,54.0,54.0,58.0,54.0,27.0,54.0,14,5,14,18,11,12,10,14,18,16,27,27,38,38,33,44,43,26,49,6,18,6,4,24,18,37,10,14,54,54,58,54,54,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,18+2,18+2,18+2,18+2,18+2,18+2,18+2,18+2,17+2,18+2,18+2,18+2,17+2,17+2,18+2,18+2,18+2,17+2,64.50657574281539,0,1,0
246850,Z. Jones,19,2000-11-27,179,66,4.15145,4.13928,4.12403,1.0,53,65,11.28979,500,1,2,1,11.87758,30.0,2020.0,56.0,46.0,42.0,58.0,36.0,49.0,14,6,12,25,7,10,14,11,23,16,39,34,47,56,41,32,56,24,38,5,17,12,4,30,11,32,10,13,56,46,42,49,58,19+2,19+2,19+2,20+0,20+0,20+0,20+0,20+0,22+2,22+2,22+2,22+2,22+2,22+2,22+2,22+2,20+2,20+2,20+2,20+2,20+2,20+2,19+2,19+2,19+2,20+2,64.50657574281539,0,1,0
255982,L. Cueva,19,2001-05-16,172,64,4.16025,4.15131,4.15949,1.0,53,65,11.28979,500,1,3,1,11.87758,22.0,2024.0,51.0,52.0,55.0,53.0,50.0,51.0,17,7,11,19,5,8,4,18,18,8,50,50,50,50,40,41,50,31,50,6,23,14,15,40,11,19,16,12,51,52,55,51,53,22+2,22+2,22+2,22+0,22+0,22+0,22+0,22+0,22+2,22+2,22+2,23+2,21+2,21+2,21+2,23+2,23+2,22+2,22+2,22+2,23+2,23+2,23+2,23+2,23+2,23+2,64.50657574281539,0,1,0
258409,R. Pop,21,1999-02-09,185,77,4.1583,4.12924,4.15789,1.0,53,65,11.40758,500,1,3,1,11.99536,1.0,2024.0,54.0,56.0,50.0,53.0,37.0,52.0,14,8,15,25,8,8,11,12,30,13,40,35,37,36,33,38,51,26,54,10,21,9,8,28,18,33,13,14,54,56,50,52,53,20+2,20+2,20+2,19+0,19+0,19+0,19+0,19+0,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,19+2,20+2,20+2,20+2,19+2,19+2,20+2,20+2,20+2,19+2,64.50657574281539,0,0,1
237463,A. Kelsey,20,1999-11-12,188,74,4.15705,4.08357,4.09675,4.0,53,64,11.28979,1000,1,2,1,11.87758,31.0,2021.0,54.0,52.0,51.0,51.0,28.0,52.0,14,5,10,21,6,12,13,12,22,14,24,32,38,46,26,38,31,28,50,7,16,9,6,26,20,29,11,10,54,52,51,52,51,19+2,19+2,19+2,18+0,18+0,18+0,18+0,18+0,19+2,19+2,19+2,19+2,20+2,20+2,20+2,19+2,18+2,19+2,19+2,19+2,18+2,18+2,18+2,18+2,18+2,18+2,64.50657574281539,0,1,0
255704,B. Rivas,19,2000-08-22,180,72,4.13453,4.12713,4.14487,1.0,53,64,11.28979,500,1,1,1,11.87758,28.0,2024.0,55.0,48.0,59.0,54.0,24.0,51.0,15,8,12,21,6,13,14,15,18,13,32,17,30,50,48,44,63,24,44,8,25,10,7,40,20,38,11,14,55,48,59,51,54,20+2,20+2,20+2,19+0,20+0,20+0,20+0,19+0,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,18+2,20+2,20+2,20+2,18+2,18+2,19+2,19+2,19+2,18+2,64.50657574281539,0,1,0
232131,H. Ravas,22,1997-08-16,195,86,4.22962,4.19971,4.20789,2.0,53,63,11.28979,3000,1,2,1,11.87758,27.0,2021.0,55.0,52.0,52.0,56.0,37.0,51.0,19,10,13,19,11,11,16,11,30,20,36,38,35,44,29,39,40,25,45,11,35,11,9,45,15,35,10,11,55,52,52,51,56,22+2,22+2,22+2,22+0,22+0,22+0,22+0,22+0,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,20+2,22+2,22+2,22+2,20+2,20+2,20+2,20+2,20+2,20+2,64.50657574281539,0,1,0
240531,M. Al Baqawi,22,1998-01-04,180,74,4.11821,4.15104,4.16233,1.0,53,63,11.28979,2000,1,2,1,11.87758,21.0,2022.0,55.0,51.0,49.0,58.0,28.0,48.0,12,6,14,28,8,9,12,13,24,20,31,26,37,45,42,37,64,23,53,6,27,9,5,34,11,35,14,12,55,51,49,48,58,20+2,20+2,20+2,19+0,20+0,20+0,20+0,19+0,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,19+2,23+2,23+2,23+2,19+2,19+2,22+2,22+2,22+2,19+2,64.50657574281539,0,1,0
241099,L. Finochietto,23,1997-04-25,182,81,4.23111,4.21846,4.21501,1.0,53,63,11.28979,1000,1,2,1,11.87758,33.0,2021.0,58.0,52.0,55.0,52.0,30.0,53.0,12,9,13,26,9,8,11,13,19,15,31,29,27,35,39,41,54,23,52,7,23,10,8,27,11,32,11,13,58,52,55,53,52,20+2,20+2,20+2,17+0,19+0,19+0,19+0,17+0,19+2,19+2,19+2,19+2,19+2,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,21+2,21+2,21+2,18+2,64.50657574281539,0,1,0
256111,E. Panicco,23,1996-11-18,196,93,4.16679,4.18907,4.1976,1.0,53,63,11.28979,800,1,3,1,11.87758,30.0,2024.0,56.0,52.0,52.0,60.0,28.0,53.0,10,8,11,26,5,12,11,14,29,14,29,28,32,30,27,39,30,18,73,9,24,9,4,37,15,31,12,10,56,52,52,53,60,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,21+2,21+2,21+2,19+2,21+2,21+2,21+2,19+2,16+2,21+2,21+2,21+2,16+2,16+2,20+2,20+2,20+2,16+2,64.50657574281539,0,1,0
258309,G. Galindo,20,2000-04-07,186,67,4.19801,4.2788,4.21896,1.0,53,63,11.28979,3000,1,2,1,11.87758,94.0,2022.0,54.0,51.0,50.0,53.0,19.0,54.0,18,8,13,16,8,7,15,11,20,18,20,18,35,48,40,38,50,20,48,10,24,15,9,37,17,22,12,13,54,51,50,54,53,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,20+2,20+2,20+2,18+2,18+2,20+2,20+2,20+2,18+2,64.50657574281539,0,1,0
248690,J. Gould,23,1997-03-27,192,75,4.16361,4.18358,4.20789,2.0,53,62,11.15626,3000,1,2,1,11.74405,27.0,2022.0,46.0,58.0,59.0,56.0,20.0,52.0,12,5,10,28,7,11,14,14,20,11,24,17,37,42,51,44,56,33,58,6,27,13,6,38,14,32,11,14,46,58,59,52,56,19+2,19+2,19+2,17+0,19+0,19+0,19+0,17+0,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2,64.50657574281539,0,0,1
257695,F. Hansen,19,2000-08-14,185,72,4.15754,4.14186,4.14683,1.0,53,62,11.15626,500,1,2,1,11.74405,50.0,2020.0,55.0,56.0,45.0,57.0,27.0,47.0,13,5,10,26,7,9,11,13,20,18,29,25,21,41,48,34,57,19,40,6,17,8,8,24,12,35,12,13,55,56,45,47,57,18+2,18+2,18+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,19+2,20+2,20+2,20+2,19+2,18+2,19+2,19+2,19+2,18+2,17+2,18+2,18+2,18+2,17+2,64.50657574281539,0,1,0
240884,A. André Jr,23,1997-05-31,188,80,4.25915,4.13459,4.12629,3.0,53,60,11.00212,1000,1,4,1,11.5899,31.0,2021.0,52.0,53.0,58.0,56.0,51.0,50.0,10,8,13,28,8,12,15,12,29,15,54,48,42,45,38,44,56,27,51,6,25,10,7,40,19,32,8,15,52,53,58,50,56,23+2,23+2,23+2,23+0,23+0,23+0,23+0,23+0,25+2,25+2,25+2,24+2,24+2,24+2,24+2,24+2,21+2,22+2,22+2,22+2,21+2,21+2,21+2,21+2,21+2,21+2,64.50657574281539,0,1,0
257425,G. Gutiérrez,23,1996-11-11,183,70,4.19801,4.20469,4.21896,1.0,53,60,11.00212,2000,1,3,1,11.5899,12.0,2024.0,57.0,50.0,47.0,57.0,47.0,50.0,11,11,15,40,11,11,11,11,35,14,58,38,54,47,48,35,64,35,40,11,25,15,11,48,12,48,11,18,57,50,47,50,57,23+2,23+2,23+2,25+0,25+0,25+0,25+0,25+0,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,24+2,26+2,26+2,26+2,24+2,24+2,22+2,22+2,22+2,24+2,64.50657574281539,0,1,0
258091,F. Rivasseau,23,1997-07-01,180,85,4.23111,4.16408,4.21501,1.0,53,60,11.00212,1000,1,3,1,11.5899,30.0,2021.0,53.0,57.0,46.0,55.0,20.0,48.0,14,7,15,27,8,12,12,11,27,17,14,25,28,47,40,35,60,26,50,6,25,9,5,26,12,30,10,11,53,57,46,48,55,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,18+2,21+2,21+2,21+2,18+2,17+2,20+2,20+2,20+2,17+2,64.50657574281539,0,1,0
245435,R. Al Najjar,25,1995-05-31,189,82,4.11821,4.19419,4.16233,1.0,53,59,11.00212,4000,1,3,1,11.5899,1.0,2023.0,54.0,55.0,50.0,55.0,33.0,48.0,23,17,22,38,18,19,21,20,27,27,26,38,43,48,49,38,55,30,67,18,33,22,16,53,20,39,22,24,54,55,50,48,55,28+2,28+2,28+2,28+0,29+0,29+0,29+0,28+0,31+2,31+2,31+2,29+2,32+2,32+2,32+2,29+2,28+2,31+2,31+2,31+2,28+2,27+2,30+2,30+2,30+2,27+2,64.50657574281539,0,1,0
257074,T. Prendergast,25,1995-06-27,197,87,4.12926,4.10539,4.12403,1.0,53,59,11.00212,1000,1,1,1,11.5899,50.0,2020.0,56.0,56.0,49.0,50.0,26.0,52.0,10,7,11,28,6,14,12,11,27,13,17,33,26,43,21,37,33,41,66,5,21,12,7,25,18,21,11,11,56,56,49,52,50,20+2,20+2,20+2,17+0,19+0,19+0,19+0,17+0,20+2,20+2,20+2,20+2,22+2,22+2,22+2,20+2,20+2,22+2,22+2,22+2,20+2,19+2,20+2,20+2,20+2,19+2,64.50657574281539,0,1,0
210750,M. Al Burayh,26,1993-11-19,181,80,4.11821,4.13023,4.16233,1.0,53,58,11.00212,3000,1,2,1,11.5899,34.0,2022.0,54.0,47.0,44.0,54.0,44.0,52.0,14,11,12,26,12,16,14,16,20,21,41,46,31,53,55,33,52,30,63,17,19,24,19,58,17,29,20,11,54,47,44,52,54,26+2,26+2,26+2,26+0,28+0,28+0,28+0,26+0,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,25+2,27+2,27+2,27+2,25+2,25+2,27+2,27+2,27+2,25+2,64.50657574281539,0,1,0
224555,Xu Jiamin,26,1994-04-11,190,81,4.09411,4.10264,4.13392,1.0,53,58,11.00212,2000,1,3,1,11.5899,32.0,2022.0,56.0,52.0,49.0,54.0,36.0,49.0,19,17,15,22,18,21,19,14,23,12,36,36,39,46,44,37,37,42,41,18,16,20,15,35,23,29,16,14,56,52,49,49,54,24+2,24+2,24+2,24+0,24+0,24+0,24+0,24+0,24+2,24+2,24+2,25+2,24+2,24+2,24+2,25+2,24+2,23+2,23+2,23+2,24+2,24+2,22+2,22+2,22+2,24+2,64.50657574281539,0,1,0
233286,Hwang In Jae,26,1994-04-22,187,73,4.15515,4.13916,4.15247,1.0,53,58,11.00212,1000,1,3,1,11.5899,1.0,2023.0,54.0,55.0,56.0,49.0,25.0,49.0,11,15,14,23,17,16,15,13,25,14,27,24,33,55,34,42,45,36,59,18,29,12,18,50,14,31,11,12,54,55,56,49,49,25+2,25+2,25+2,23+0,25+0,25+0,25+0,23+0,26+2,26+2,26+2,24+2,27+2,27+2,27+2,24+2,20+2,24+2,24+2,24+2,20+2,20+2,22+2,22+2,22+2,20+2,64.50657574281539,0,1,0
237269,J. McGuire,25,1994-09-03,192,79,4.16679,4.12527,4.15211,1.0,53,58,11.00212,650,1,2,1,11.5899,30.0,2021.0,49.0,52.0,69.0,54.0,34.0,51.0,19,15,23,32,17,19,24,21,31,18,34,34,41,46,29,52,40,45,60,20,45,29,13,44,34,47,15,16,49,52,69,51,54,27+2,27+2,27+2,25+0,27+0,27+0,27+0,25+0,28+2,28+2,28+2,27+2,30+2,30+2,30+2,27+2,26+2,29+2,29+2,29+2,26+2,26+2,27+2,27+2,27+2,26+2,64.50657574281539,0,1,0
258311,K. Trelowski,16,2003-08-19,190,77,4.16189,4.1612,4.1576,1.0,52,75,11.40758,500,1,2,1,11.99536,12.0,2021.0,54.0,52.0,54.0,56.0,31.0,52.0,12,6,13,20,8,11,13,10,24,12,29,32,33,35,21,41,36,16,56,7,17,14,6,30,10,37,13,11,54,52,54,52,56,19+2,19+2,19+2,17+0,18+0,18+0,18+0,17+0,18+2,18+2,18+2,18+2,19+2,19+2,19+2,18+2,17+2,19+2,19+2,19+2,17+2,17+2,19+2,19+2,19+2,17+2,64.50657574281539,0,1,0
257670,M. Dudek,17,2002-12-14,182,71,4.16189,4.11512,4.1576,1.0,52,74,11.40758,500,1,2,1,11.99536,12.0,2021.0,49.0,53.0,58.0,57.0,20.0,49.0,10,7,11,28,9,9,13,11,26,19,19,21,24,39,44,44,62,24,52,5,25,12,8,23,13,23,14,13,49,53,58,49,57,20+2,20+2,20+2,17+0,18+0,18+0,18+0,17+0,19+2,19+2,19+2,18+2,21+2,21+2,21+2,18+2,18+2,22+2,22+2,22+2,18+2,18+2,21+2,21+2,21+2,18+2,64.50657574281539,0,1,0
257921,A. Gülstorff,17,2003-01-26,181,73,4.18398,4.14724,4.16241,1.0,52,74,11.40758,500,1,2,1,11.99536,31.0,2022.0,55.0,52.0,46.0,57.0,43.0,47.0,13,9,10,23,6,15,14,11,28,19,41,44,42,43,47,35,62,19,49,8,20,10,6,24,18,24,10,14,55,52,46,47,57,21+2,21+2,21+2,21+0,21+0,21+0,21+0,21+0,22+2,22+2,22+2,22+2,21+2,21+2,21+2,22+2,20+2,20+2,20+2,20+2,20+2,19+2,19+2,19+2,19+2,19+2,64.50657574281539,0,1,0
252783,K. Bąkowski,17,2003-01-04,189,70,4.16189,4.19024,4.1576,1.0,52,73,11.40758,500,1,3,1,11.99536,31.0,2023.0,53.0,52.0,50.0,51.0,32.0,54.0,8,7,12,21,6,15,12,11,22,14,33,32,31,36,31,38,49,21,44,6,24,12,6,32,18,21,10,13,53,52,50,54,51,19+2,19+2,19+2,18+0,19+0,19+0,19+0,18+0,20+2,20+2,20+2,19+2,20+2,20+2,20+2,19+2,17+2,19+2,19+2,19+2,17+2,17+2,18+2,18+2,18+2,17+2,64.50657574281539,0,1,0
256323,K. Molefe,17,2003-01-06,190,73,4.20611,4.21477,4.21793,1.0,52,73,11.40758,500,1,3,1,11.99536,34.0,2022.0,58.0,48.0,46.0,61.0,39.0,38.0,9,8,14,27,7,9,12,15,19,14,42,37,28,48,39,35,48,23,70,9,19,15,5,22,16,27,16,15,58,48,46,38,61,22+2,22+2,22+2,19+0,20+0,20+0,20+0,19+0,20+2,20+2,20+2,20+2,20+2,20+2,20+2,20+2,20+2,22+2,22+2,22+2,20+2,21+2,23+2,23+2,23+2,21+2,64.50657574281539,0,1,0
